user_id,day,Age,Height,Weight,Bmi,BmiClass,Gender,TargetWeight,ActivityLevel,DaysToGoal,Achieved,GoalType,BMI,TargetBMI,BMR,TDEE,Calorie_Deficit,Calorie_Target,preferred_body_part,운동1,운동부위1,운동시간1,소모칼로리1,운동2,운동부위2,운동시간2,소모칼로리2,운동3,운동부위3,운동시간3,소모칼로리3,운동4,운동부위4,운동시간4,소모칼로리4,총 운동시간,하루소모칼로리,breakfast_food_name,breakfast_portion,breakfast_carb,breakfast_protein,breakfast_fat,breakfast_calories,lunch_food_name,lunch_portion,lunch_carb,lunch_protein,lunch_fat,lunch_calories,snack_food_name,snack_portion,snack_carb,snack_protein,snack_fat,snack_calories,dinner_food_name,dinner_portion,dinner_carb,dinner_protein,dinner_fat,dinner_calories,총 식사섭취 칼로리
6,6,59,1.71,79.32,27.1262952703396,Overweight,Male,50.2,2,874,0,저지방 고단백,27.126295270339593,17.167675524092886,1571.9499999999998,3143.8999999999996,500,2643.8999999999996,가슴,얼터네이트 덤벨 벤치 프레스,가슴,30,171.0,디클라인 푸쉬업,가슴,30,162.0,원 암 가슴 스트레칭,가슴,30,105.0,인클라인 클로즈 그립 덤벨 벤치 프레스,가슴,30,171.0,120,609.0,번_로띠번,153.36,82.32,14.52,19.37,565.9,피자_치즈바이트 피자 (L),180.39,102.05,53.76,40.86,990.33,피자_골드핫치킨 피자 (L),114.4,46.46,23.84,15.88,424.43,유과,200.2,148.61,5.63,25.69,848.85,2829.51
6,7,59,1.71,79.32,27.1262952703396,Overweight,Male,50.2,2,874,0,저지방 고단백,27.126295270339593,17.167675524092886,1571.9499999999998,3143.8999999999996,500,2643.8999999999996,가슴,밴드 벤치 프레스,가슴,30,162.0,해머 스트렝스 MTS 인클라인 프레스,가슴,30,171.0,비하인드 암 가슴 스트레칭,가슴,30,105.0,라잉 플로어 플라이,가슴,30,165.0,120,603.0,피자_고르곤졸라 피자 (L),159.41,87.28,35.4,35.84,565.9,도넛_추억의생도나스,230.85,127.27,41.44,50.3,990.33,피자_치즈크러스트 피자 (L),73.94,34.63,28.78,18.96,424.43,비스킷/쿠키/크래커_약과 쿠키,187.8,147.35,8.68,23.12,848.85,2829.51
7,1,59,1.7,73.32,25.3702422145329,Overweight,Male,79.2,4,59,1,벌크업,25.370242214532873,27.404844290657444,1505.6999999999998,6022.799999999999,500,5522.799999999999,하체,벨트 스쿼트,하체,22,147.4,글루트 햄 레이즈,하체,22,127.6,핵 스쿼트 머신,하체,22,138.6,스미스 머신 데드리프트,하체,22,143.0,88,556.6,유과,255.68,189.79,7.18,32.8,1084.1,피자_아메리칸 미트볼 피자,389.57,216.05,104.87,67.43,1897.18,크로플_생크림 애플잼 크로플,177.92,161.9,7.12,12.45,813.08,피자_고르곤졸라 피자 (L),458.07,250.79,101.74,102.97,1626.16,5420.5199999999995
7,2,59,1.7,73.32,25.3702422145329,Overweight,Male,79.2,4,59,1,벌크업,25.370242214532873,27.404844290657444,1505.6999999999998,6022.799999999999,500,5522.799999999999,등,원 암 풀업,등,22,149.6,슈퍼맨 로우,등,22,94.6,점프 풀 업,등,22,127.6,언더핸드 바벨 로우,등,22,140.8,88,512.5999999999999,유과,255.68,189.79,7.18,32.8,1084.1,피자_치즈크러스트 피자 (L),330.52,154.78,128.64,84.75,1897.18,약과,203.78,172.99,8.56,9.68,813.08,비스킷/쿠키/크래커_약과 쿠키,359.77,282.27,16.62,44.29,1626.16,5420.5199999999995
7,3,59,1.7,73.32,25.3702422145329,Overweight,Male,79.2,4,59,1,벌크업,25.370242214532873,27.404844290657444,1505.6999999999998,6022.799999999999,500,5522.799999999999,등,로우 리어 델트 머신,등,22,127.6,인클라인 덤벨 T 레이즈,등,22,77.0,폼롤러 롬보이드,등,22,81.4,슬라이딩 레그 버드 독,등,22,92.4,88,378.4,유과,255.68,189.79,7.18,32.8,1084.1,피자_치즈바이트 피자 (L),345.57,195.49,102.98,78.27,1897.18,도넛_미니찹쌀 도넛,203.27,145.2,11.61,18.58,813.08,피자_아메리칸 미트볼 피자,333.91,185.19,89.89,57.8,1626.16,5420.5199999999995
7,4,59,1.7,73.32,25.3702422145329,Overweight,Male,79.2,4,59,1,벌크업,25.370242214532873,27.404844290657444,1505.6999999999998,6022.799999999999,500,5522.799999999999,어깨,케틀벨 스트릭 프레스,어깨,22,125.4,서클 암,어깨,22,79.2,바벨 업라이트 로우,어깨,22,123.19999999999999,회전근개 미디얼 로테이션,어깨,22,88.0,88,415.8,유과,255.68,189.79,7.18,32.8,1084.1,피자_고르곤졸라 피자 (L),534.42,292.59,118.69,120.14,1897.18,스무디_쿠키 프라페,781.81,813.08,11.96,35.57,813.08,비스킷/쿠키/크래커_현미누룽지칩,403.51,352.39,32.28,9.4,1626.16,5420.5199999999995
7,5,59,1.7,73.32,25.3702422145329,Overweight,Male,79.2,4,59,1,벌크업,25.370242214532873,27.404844290657444,1505.6999999999998,6022.799999999999,500,5522.799999999999,하체,스탠딩 힙 어브덕션 머신,하체,22,121.0,스텝백 핸드레이즈,하체,22,127.6,리버스 클램쉘,하체,22,74.8,케이블 덩키 킥,하체,22,123.19999999999999,88,446.59999999999997,비스킷/쿠키/크래커_현미누룽지칩,269.01,234.93,21.52,6.27,1084.1,피자_아메리칸 미트볼 피자,389.57,216.05,104.87,67.43,1897.18,도넛_미니찹쌀 도넛 (3개입),205.84,148.99,9.8,19.6,813.08,피자_고르곤졸라 피자 (L),458.07,250.79,101.74,102.97,1626.16,5420.5199999999995
7,6,59,1.7,73.32,25.3702422145329,Overweight,Male,79.2,4,59,1,벌크업,25.370242214532873,27.404844290657444,1505.6999999999998,6022.799999999999,500,5522.799999999999,등,바를 이용한 등 스트레칭,등,22,74.8,닐링 어퍼 백 로테이션,등,22,74.8,아처 풀 업,등,22,147.4,플레이트 백 익스텐션,등,22,94.6,88,391.6,크로플_생크림 애플잼 크로플,237.22,215.87,9.49,16.61,1084.1,츄러스_오리지널 링츄,416.96,291.87,38.11,64.34,1897.18,비스킷/쿠키/크래커_현미누룽지칩,201.76,176.19,16.14,4.7,813.08,피자_고르곤졸라 피자 (L),458.07,250.79,101.74,102.97,1626.16,5420.5199999999995
7,7,59,1.7,73.32,25.3702422145329,Overweight,Male,79.2,4,59,1,벌크업,25.370242214532873,27.404844290657444,1505.6999999999998,6022.799999999999,500,5522.799999999999,가슴,스텝박스 푸쉬업,가슴,22,121.0,인클라인 해머 벤치 프레스,가슴,22,125.4,닐링 숄더탭 푸쉬업,가슴,22,103.4,밴드 크로스오버,가슴,22,118.80000000000001,88,468.6,유과,255.68,189.79,7.18,32.8,1084.1,비스킷/쿠키/크래커_약과 쿠키,419.73,329.32,19.39,51.67,1897.18,스무디_쿠키 프라페,781.81,813.08,11.96,35.57,813.08,크로플_생크림 애플잼 크로플,355.83,323.81,14.23,24.91,1626.16,5420.5199999999995
8,1,59,1.72,85.32,28.8399134667388,Overweight,Male,74.9,4,104,1,저지방 고단백,28.83991346673878,25.317739318550572,1638.1999999999998,6552.799999999999,500,6052.799999999999,가슴,푸쉬업,가슴,28,140.0,레이 다운 푸쉬업,가슴,28,148.4,폼롤러 펙,가슴,28,98.0,디클라인 벤치 프레스 머신,가슴,28,156.79999999999998,112,543.1999999999999,머핀_휘낭시에 로투스,220.47,148.68,15.39,56.4,1179.5,피자_아메리칸 미트볼 피자,423.85,235.07,114.1,73.37,2064.13,피자_고르곤졸라 피자 (L),249.19,136.43,55.35,56.02,884.63,피자_치즈크러스트 피자 (L),308.23,144.35,119.96,79.03,1769.26,5897.52
8,2,59,1.72,85.32,28.8399134667388,Overweight,Male,74.9,4,104,1,저지방 고단백,28.83991346673878,25.317739318550572,1638.1999999999998,6552.799999999999,500,6052.799999999999,어깨,에어 레터럴 레이즈,어깨,28,148.4,숄더 탭,어깨,28,151.20000000000002,밴드 숄더 익스터널 로테이션,어깨,28,100.8,원 암 케이블 프론트 레이즈,어깨,28,148.4,112,548.8000000000001,피자_치즈바이트 피자 (L),214.85,121.54,64.02,48.66,1179.5,머핀_휘낭시에 약과,360.86,260.15,25.19,92.31,2064.13,피자_아메리칸 미트볼 피자,181.65,100.74,48.9,31.44,884.63,머핀_휘낭시에 로투스,330.7,223.03,23.08,84.59,1769.26,5897.52
8,3,59,1.72,85.32,28.8399134667388,Overweight,Male,74.9,4,104,1,저지방 고단백,28.83991346673878,25.317739318550572,1638.1999999999998,6552.799999999999,500,6052.799999999999,가슴,핸드 릴리즈 푸쉬업,가슴,28,151.20000000000002,디클라인 푸쉬업,가슴,28,151.20000000000002,랩 어라운드 가슴 스트레칭,가슴,28,95.2,체스트 프레스 머신,가슴,28,159.6,112,557.2,머핀_휘낭시에 로투스,220.47,148.68,15.39,56.4,1179.5,피자_치즈바이트 피자 (L),375.98,212.69,112.04,85.16,2064.13,피자_치즈크러스트 피자 (L),154.12,72.17,59.98,39.52,884.63,머핀_휘낭시에 소보로,336.36,219.04,23.48,86.04,1769.26,5897.52
8,4,59,1.72,85.32,28.8399134667388,Overweight,Male,74.9,4,104,1,저지방 고단백,28.83991346673878,25.317739318550572,1638.1999999999998,6552.799999999999,500,6052.799999999999,,썰매,스포츠,28,168.0,스텝 밀,유산소,28,238.0,웜업 좌식 싸이클,유산소,28,168.0,스텝박스 마운틴 클라이머,유산소,28,238.0,112,812.0,피자_치즈크러스트 피자 (L),205.49,96.23,79.98,52.69,1179.5,피자_아메리칸 미트볼 피자,423.85,235.07,114.1,73.37,2064.13,비스킷/쿠키/크래커_그릭요거트그래놀라바,206.21,147.29,11.77,26.52,884.63,머핀_휘낭시에 약과,309.31,222.98,21.59,79.12,1769.26,5897.52
8,5,59,1.72,85.32,28.8399134667388,Overweight,Male,74.9,4,104,1,저지방 고단백,28.83991346673878,25.317739318550572,1638.1999999999998,6552.799999999999,500,6052.799999999999,,마운틴 클라이머,코어,28,173.6,스텝 머신,유산소,28,224.0,버트 킥 로우,유산소,28,218.4,볼링,스포츠,28,112.0,112,728.0,머핀_휘낭시에 소보로,224.24,146.03,15.65,57.36,1179.5,피자_치즈바이트 피자 (L),375.98,212.69,112.04,85.16,2064.13,약과,221.71,188.21,9.31,10.53,884.63,머핀_휘낭시에 소시지,265.26,148.04,30.85,104.86,1769.26,5897.52
8,6,59,1.72,85.32,28.8399134667388,Overweight,Male,74.9,4,104,1,저지방 고단백,28.83991346673878,25.317739318550572,1638.1999999999998,6552.799999999999,500,6052.799999999999,가슴,벤치 프레스,가슴,28,162.4,스탠딩 스트레이트 암 체스트 플라이,가슴,28,154.0,케이블 벤치 프레스,가슴,28,151.20000000000002,밴드 체스트 프레스,가슴,28,148.4,112,616.0,피자_치즈바이트 피자 (L),214.85,121.54,64.02,48.66,1179.5,스무디_쿠키 프라페,1984.74,2064.13,30.37,90.31,2064.13,비스킷/쿠키/크래커_약과 쿠키,195.71,153.56,9.04,24.09,884.63,머핀_휘낭시에 약과,309.31,222.98,21.59,79.12,1769.26,5897.52
8,7,59,1.72,85.32,28.8399134667388,Overweight,Male,74.9,4,104,1,저지방 고단백,28.83991346673878,25.317739318550572,1638.1999999999998,6552.799999999999,500,6052.799999999999,가슴,펙덱 플라이,가슴,28,151.20000000000002,인클라인 해머 벤치 프레스,가슴,28,159.6,밴드 벤치 프레스,가슴,28,151.20000000000002,인클라인 케이블 벤치 프레스,가슴,28,156.79999999999998,112,618.8,피자_치즈바이트 피자 (L),214.85,121.54,64.02,48.66,1179.5,스무디_쿠키 프라페,1984.74,2064.13,30.37,90.31,2064.13,피자_치즈크러스트 피자 (L),154.12,72.17,59.98,39.52,884.63,비스킷/쿠키/크래커_현미누룽지칩,439.02,383.4,35.12,10.23,1769.26,5897.52
9,1,59,1.46,36.0,16.8887220866954,Underweight,Female,35.2,3,16,1,저지방 고단백,16.88872208669544,16.513417151435544,816.5,2449.5,0,2449.5,가슴,너클 푸쉬업,가슴,15,82.5,케이블 벤치 프레스,가슴,15,81.0,이지바 벤치 프레스,가슴,15,84.0,디클라인 스미스 머신 벤치 프레스,가슴,15,85.5,60,333.0,도넛_추억의생도나스,125.62,69.25,22.55,27.37,538.89,비스킷/쿠키/크래커_현미누룽지칩,234.01,204.36,18.72,5.45,943.06,뱅어포구이,108.07,27.09,37.14,16.39,404.17,피자_치즈크러스트 피자 (L),140.82,65.95,54.81,36.11,808.34,2694.46
9,2,59,1.46,36.0,16.8887220866954,Underweight,Female,35.2,3,16,1,저지방 고단백,16.88872208669544,16.513417151435544,816.5,2449.5,0,2449.5,가슴,와이드 푸쉬업,가슴,15,81.0,버티컬 체스트 프레스,가슴,15,84.0,해머 스트렝스 벤치 프레스,가슴,15,84.0,링 딥,가슴,15,85.5,60,334.5,소보로빵_소보로빵,151.37,82.04,14.08,17.11,538.89,머핀_휘낭시에 약과,164.87,118.85,11.51,42.17,943.06,피자_불고기 피자 (L),128.72,50.35,19.63,13.86,404.17,피자_고르곤졸라 피자 (L),227.7,124.67,50.57,51.19,808.34,2694.46
9,3,59,1.46,36.0,16.8887220866954,Underweight,Female,35.2,3,16,1,저지방 고단백,16.88872208669544,16.513417151435544,816.5,2449.5,0,2449.5,등,랫 풀다운,등,15,82.5,스탠딩 케이블 로우,등,15,84.0,해머 스트렝스 MTS 하이 로우,등,15,97.5,A 레이즈,등,15,46.5,60,310.5,번_바닐라번,149.69,80.35,12.6,17.96,538.89,츄러스_오리지널 링츄,207.27,145.09,18.94,31.98,943.06,피자_핫치킨 피자 (L),134.27,48.42,23.42,12.96,404.17,피자_치즈바이트 피자 (L),147.24,83.29,43.88,33.35,808.34,2694.46
9,4,59,1.46,36.0,16.8887220866954,Underweight,Female,35.2,3,16,1,저지방 고단백,16.88872208669544,16.513417151435544,816.5,2449.5,0,2449.5,등,스미스 머신 바벨 로우,등,15,93.0,원 암 케이블 하이 로우,등,15,87.0,원 암 로우 로우 머신,등,15,91.5,Panatta 슈퍼 로잉,등,15,96.0,60,367.5,피자_아메리칸 미트볼 피자,110.66,61.37,29.79,19.15,538.89,비스킷/쿠키/크래커_약과 쿠키,208.64,163.7,9.64,25.68,943.06,피자_치즈크러스트 피자 (L),70.41,32.97,27.4,18.05,404.17,다식_송화,219.06,162.04,18.18,9.81,808.34,2694.46
9,5,59,1.46,36.0,16.8887220866954,Underweight,Female,35.2,3,16,1,저지방 고단백,16.88872208669544,16.513417151435544,816.5,2449.5,0,2449.5,등,밴드 로우,등,15,75.0,티 바 로우,등,15,94.5,벤치 풀 업,등,15,75.0,라잉 프론 W 투 T,등,15,46.5,60,291.0,번_바닐라번,149.69,80.35,12.6,17.96,538.89,머핀_휘낭시에 약과,164.87,118.85,11.51,42.17,943.06,잔멸치볶음,122.48,33.59,42.83,10.99,404.17,비스킷/쿠키/크래커_그릭요거트그래놀라바,188.42,134.59,10.76,24.23,808.34,2694.46
9,6,59,1.46,36.0,16.8887220866954,Underweight,Female,35.2,3,16,1,저지방 고단백,16.88872208669544,16.513417151435544,816.5,2449.5,0,2449.5,어깨,인클라인 덤벨 Y 레이즈,어깨,15,81.0,슈퍼 ROM 레터럴 레이즈,어깨,15,82.5,리버스 케이블 플라이,어깨,15,79.5,해머스트렝스 숄더프레스,어깨,15,85.5,60,328.5,피자_치즈바이트 피자 (L),98.16,55.53,29.25,22.23,538.89,약과,236.36,200.64,9.93,11.23,943.06,피자_페퍼로니 피자,131.65,49.53,21.31,13.17,404.17,비스킷/쿠키/크래커_그릭요거트그래놀라바,188.42,134.59,10.76,24.23,808.34,2694.46
9,7,59,1.46,36.0,16.8887220866954,Underweight,Female,35.2,3,16,1,저지방 고단백,16.88872208669544,16.513417151435544,816.5,2449.5,0,2449.5,어깨,케이블 프론트 레이즈,어깨,15,81.0,추천 어깨 운동,어깨,15,84.0,케틀벨 숄더 프레스,어깨,15,84.0,슬레드 풀,어깨,15,90.0,60,339.0,피자_아메리칸 미트볼 피자,110.66,61.37,29.79,19.15,538.89,피자_치즈크러스트 피자 (L),164.3,76.94,63.94,42.13,943.06,피자_복성로 불고기 피자,103.37,43.04,20.99,16.54,404.17,피자_고르곤졸라 피자 (L),227.7,124.67,50.57,51.19,808.34,2694.46
10,1,59,1.83,104.7,31.2639971333871,Obese Class 1,Male,80.7,1,960,1,저지방 고단백,31.26399713338708,24.097464839200928,1900.75,1900.75,750,1150.75,어깨,벤트오버 케이블 레터럴 레이즈,어깨,30,162.0,케틀벨 바텀 업 프레스,어깨,30,162.0,시티드 케이블 프론트 프레스,어깨,30,165.0,밴드 벤트 오버 레터럴 레이즈,어깨,30,162.0,120,651.0,오징어채무침,132.61,37.67,31.3,7.33,342.14,피자_아메리칸 미트볼 피자,122.94,68.18,33.1,21.28,598.74,피자_불고기 피자 (L),101.83,26.58,15.06,6.59,256.6,피자_골드베이컨 피자 (L),135.77,61.08,23.28,19.55,513.2,1710.68
10,2,59,1.83,104.7,31.2639971333871,Obese Class 1,Male,80.7,1,960,1,저지방 고단백,31.26399713338708,24.097464839200928,1900.75,1900.75,750,1150.75,등,인클라인 티 바 로우,등,30,189.0,고릴라 로우,등,30,195.0,와이드 그립 시티드 케이블 로우,등,30,183.0,인클라인 로우,등,30,180.0,120,747.0,피자_치즈피자,123.51,43.97,19.39,9.76,342.14,크림빵_쿠키슈 황치즈크림,155.11,90.85,13.29,24.37,598.74,피자_블랙타이거 슈림프 피자 슈퍼시드 화이버 엣지 오리지널 (M),85.82,23.28,12.89,5.13,256.6,피자_골드핫치킨 피자 (L),138.33,56.18,28.83,19.2,513.2,1710.68
10,3,59,1.83,104.7,31.2639971333871,Obese Class 1,Male,80.7,1,960,1,저지방 고단백,31.26399713338708,24.097464839200928,1900.75,1900.75,750,1150.75,하체,덤벨 힙 쓰러스트,하체,30,195.0,브이 스쿼트,하체,30,195.0,중량 보수볼 스쿼트,하체,30,207.0,스미스 머신 스텝업 and 런지,하체,30,204.0,120,801.0,오징어채볶음,124.41,37.04,27.42,9.42,342.14,피자_치즈바이트 피자 (L),109.06,61.69,32.5,24.7,598.74,피자_베이컨체더 피자 슈퍼시드 화이버 엣지 오리지널 (M),78.95,20.34,12.38,6.36,256.6,피자_아메리칸 미트볼 피자,105.38,58.44,28.37,18.24,513.2,1710.68
10,4,59,1.83,104.7,31.2639971333871,Obese Class 1,Male,80.7,1,960,1,저지방 고단백,31.26399713338708,24.097464839200928,1900.75,1900.75,750,1150.75,하체,스미스 머신 스모 데드리프트,하체,30,204.0,브이 스쿼트,하체,30,195.0,시저 (필라테스),하체,30,99.0,스미스 머신 불가리안 스플릿 스쿼트,하체,30,210.0,120,708.0,피자_핫치킨 피자 (L),113.67,40.99,19.82,10.97,342.14,피자_치즈바이트 피자 (L),109.06,61.69,32.5,24.7,598.74,피자_베이컨체더 피자 슈퍼시드 화이버 엣지 오리지널 (L),83.58,21.84,12.8,6.94,256.6,잔멸치볶음,155.52,42.66,54.38,13.95,513.2,1710.68
10,5,59,1.83,104.7,31.2639971333871,Obese Class 1,Male,80.7,1,960,1,저지방 고단백,31.26399713338708,24.097464839200928,1900.75,1900.75,750,1150.75,가슴,오버헤드 가슴 스트레칭,가슴,30,105.0,해머스트렝스 디클라인 체스트 프레스,가슴,30,174.0,스탠딩 덤벨 플라이,가슴,30,162.0,플레이트 로드 플라이 머신,가슴,30,165.0,120,606.0,오징어채무침,132.61,37.67,31.3,7.33,342.14,피자_아메리칸 미트볼 피자,122.94,68.18,33.1,21.28,598.74,피자_불고기 피자 (L),101.83,26.58,15.06,6.59,256.6,피자_치즈 피자 오리지널 (M),163.96,71.5,38.02,26.04,513.2,1710.68
10,6,59,1.83,104.7,31.2639971333871,Obese Class 1,Male,80.7,1,960,1,저지방 고단백,31.26399713338708,24.097464839200928,1900.75,1900.75,750,1150.75,하체,힙 쓰러스트 머신,하체,30,204.0,스미스 머신 리버스 런지,하체,30,204.0,체어 스쿼트,하체,30,174.0,시티드 레그 프레스 카프 레이즈,하체,30,171.0,120,753.0,피자_골드스테이크 피자 (L),95.84,34.02,20.34,13.84,342.14,피자_치즈크러스트 피자 (L),104.31,48.85,40.6,26.74,598.74,피자_베이컨체더 피자 슈퍼시드 화이버 엣지 오리지널 (L),83.58,21.84,12.8,6.94,256.6,식빵_카야넛 쌀식빵,154.11,76.29,15.72,16.18,513.2,1710.68
10,7,59,1.83,104.7,31.2639971333871,Obese Class 1,Male,80.7,1,960,1,저지방 고단백,31.26399713338708,24.097464839200928,1900.75,1900.75,750,1150.75,등,원 암 하이 로우 머신,등,30,180.0,덤벨 벤트오버 로우,등,30,177.0,원 암 랫 풀다운 머신,등,30,174.0,메도우스 로우,등,30,186.0,120,717.0,피자_핫치킨 피자 (L),113.67,40.99,19.82,10.97,342.14,마늘빵,136.7,79.2,16.49,24.03,598.74,오징어채조림,106.92,27.11,25.15,5.24,256.6,피자_치즈바이트 피자 (L),93.48,52.88,27.86,21.17,513.2,1710.68
11,1,58,1.71,79.31,27.1228754146575,Overweight,Male,82.0,1,108,1,벌크업,27.122875414657504,28.042816593139772,1576.85,1576.85,500,1076.85,가슴,동적 가슴 스트레칭,가슴,18,64.8,닐링 숄더탭 푸쉬업,가슴,18,84.60000000000001,인클라인 해머 벤치 프레스,가슴,18,102.60000000000001,베어 푸쉬업,가슴,18,100.8,72,352.8,피자_골드핫치킨 피자 (L),76.5,31.07,15.94,10.62,283.83,도넛_미니찹쌀 도넛 (5개입),126.07,90.77,6.48,11.52,496.71,피자_치킨퀘사디아 피자,82.51,25.71,11.61,6.83,212.87,앙금빵_앙금빵의 정석 망고,142.87,90.48,9.53,2.14,425.75,1419.1599999999999
11,2,58,1.71,79.31,27.1228754146575,Overweight,Male,82.0,1,108,1,벌크업,27.122875414657504,28.042816593139772,1576.85,1576.85,500,1076.85,가슴,스탠딩 디클라인 플라이 머신,가슴,18,99.0,해머 스트렝스 MTS 인클라인 프레스,가슴,18,102.60000000000001,디클라인 벤치 프레스,가슴,18,104.39999999999999,스탠딩 덤벨 플라이,가슴,18,97.2,72,403.2,팥빵_호두과자,110.01,47.67,16.5,3.66,283.83,도넛_미니찹쌀 도넛 (3개입),125.75,91.02,5.99,11.97,496.71,피자_야채퀘사디아 피자,85.49,26.64,11.17,6.87,212.87,츄러스_쫀듸기,122.69,82.6,8.59,6.74,425.75,1419.1599999999999
11,3,58,1.71,79.31,27.1228754146575,Overweight,Male,82.0,1,108,1,벌크업,27.122875414657504,28.042816593139772,1576.85,1576.85,500,1076.85,등,닐링 어퍼 백 로테이션,등,18,61.199999999999996,덤벨 백 익스텐션,등,18,75.60000000000001,해머 스트렝스 루마니안 데드리프트,등,18,126.0,벤치 풀 업,등,18,90.0,72,352.8,피자_복성로 불고기 피자,72.59,30.23,14.74,11.61,283.83,도넛_미니찹쌀 도넛 (5개입),126.07,90.77,6.48,11.52,496.71,피자_치킨퀘사디아 피자,82.51,25.71,11.61,6.83,212.87,베이글_어니언 베이글,146.31,85.12,14.63,2.66,425.75,1419.1599999999999
