Age,Height,Weight,Bmi,BmiClass,Gender,TargetWeight,ActivityLevel,DaysToGoal,Achieved,GoalType
27,1.69,140.0,49.0178915304086,Obese Class 3,Female,52.9,4,429,0,저지방 고단백
27,1.77,160.0,51.0708927830445,Obese Class 3,Male,80.2,4,440,0,저지방 고단백
27,2.0,240.0,60.0,Obese Class 3,Male,96.5,4,403,0,저지방 고단백
27,1.8,64.0,19.7530864197531,Normal Weight,Male,77.8,3,89,0,벌크업
27,1.67,63.0,22.5895514360501,Normal Weight,Female,48.6,4,106,1,저지방 고단백
27,1.75,68.0,22.2040816326531,Normal Weight,Male,91.7,1,122,0,벌크업
27,1.66,62.0,22.4996371026274,Normal Weight,Female,49.9,2,94,1,저지방 고단백
27,1.62,59.0,22.4813290656912,Normal Weight,Female,44.1,2,109,1,저지방 고단백
27,1.82,85.8,25.9026687598116,Overweight,Male,59.5,2,367,0,저지방 고단백
27,1.825,84.6,25.4006380183899,Overweight,Male,84.7,1,9,0,벌크업
27,1.79,76.8,23.9692893480228,Normal Weight,Male,94.7,4,153,0,벌크업
27,1.69,47.5,16.6310703406744,Underweight,Female,73.4,2,227,0,벌크업
27,1.71,76.3,26.0934988543483,Overweight,Male,79.0,3,12,0,벌크업
27,1.84,131.0,38.69328922495271,Obese Class 2,Male,61.5,2,484,0,저지방 고단백
26,1.76,74.69,24.1122159090909,Normal Weight,Male,67.9,4,63,0,저지방 고단백
26,1.75,71.99,23.5069387755102,Normal Weight,Male,53.6,3,234,1,저지방 고단백
26,1.77,77.39,24.7023524529988,Normal Weight,Male,87.3,2,41,1,벌크업
26,1.749,71.99,23.5338268931589,Normal Weight,Male,55.5,3,127,1,저지방 고단백
26,1.7498,74.57,24.3549542836899,Normal Weight,Male,57.1,3,242,1,저지방 고단백
26,1.64,135.0,50.1933372992267,Obese Class 3,Female,70.4,2,478,0,저지방 고단백
26,1.79,155.0,48.3755188664524,Obese Class 3,Male,76.7,3,423,1,저지방 고단백
26,1.97,230.0,59.2646035713365,Obese Class 3,Male,83.2,4,403,1,저지방 고단백
26,1.78,62.0,19.5682363337962,Normal Weight,Male,54.8,1,39,0,저지방 고단백
26,1.74,68.0,22.4600343506408,Normal Weight,Male,76.8,3,35,0,벌크업
26,1.69,63.0,22.0580511886839,Normal Weight,Female,80.7,1,135,1,벌크업
26,1.65,61.0,22.4058769513315,Normal Weight,Female,45.9,1,140,1,저지방 고단백
26,1.6,58.0,22.65625,Normal Weight,Female,59.1,2,13,0,벌크업
26,1.794,83.2,25.8510655486081,Overweight,Male,60.3,1,164,0,저지방 고단백
26,1.799,82.1,25.3676846595956,Overweight,Male,66.4,1,139,1,저지방 고단백
26,1.74,71.9,23.7481833795746,Normal Weight,Male,59.1,4,99,1,저지방 고단백
26,1.71,48.9,16.7230942854212,Underweight,Male,87.0,3,366,0,벌크업
26,1.76,80.2,25.8910123966942,Overweight,Male,70.7,4,42,1,저지방 고단백
26,1.86,134.1,38.7617065556712,Obese Class 2,Male,59.2,3,402,0,저지방 고단백
25,1.75,74.68,24.385306122449,Normal Weight,Male,78.8,3,15,0,벌크업
25,1.74,72.08,23.8076364116792,Normal Weight,Male,55.6,3,198,1,저지방 고단백
25,1.76,77.28,24.948347107438,Normal Weight,Male,56.6,1,128,1,저지방 고단백
25,1.739,72.08,23.8350251196959,Normal Weight,Male,86.5,1,95,1,벌크업
25,1.7398,74.56,24.6324293782369,Normal Weight,Male,52.9,1,145,1,저지방 고단백
25,1.7,130.0,44.9826989619377,Obese Class 3,Male,78.9,4,471,1,저지방 고단백
25,1.74,150.0,49.5441934205311,Obese Class 3,Male,90.6,2,429,0,저지방 고단백
25,1.95,220.0,57.8566732412886,Obese Class 3,Male,107.4,1,492,0,저지방 고단백
25,1.76,60.0,19.3698347107438,Normal Weight,Male,52.8,1,57,0,저지방 고단백
25,1.72,68.0,22.9853975121687,Normal Weight,Male,53.3,2,114,0,저지방 고단백
25,1.62,60.0,22.8623685413809,Normal Weight,Female,74.7,2,68,1,벌크업
25,1.6,58.0,22.65625,Normal Weight,Female,67.4,4,61,1,벌크업
25,1.77,78.0,24.8970602317342,Normal Weight,Male,78.7,3,6,0,벌크업
25,1.77,77.0,24.5778671518401,Normal Weight,Male,86.0,1,56,1,벌크업
25,1.76,76.0,24.5351239669421,Normal Weight,Male,81.3,2,60,1,벌크업
25,1.76,75.0,24.2122933884298,Normal Weight,Male,80.4,2,40,0,벌크업
25,1.786,80.7,25.299423536803,Overweight,Male,72.0,4,54,1,저지방 고단백
25,1.781,79.5,25.0633598584598,Overweight,Male,68.1,3,80,1,저지방 고단백
25,1.75,70.5,23.0204081632653,Normal Weight,Male,91.3,2,198,1,벌크업
25,1.73,49.7,16.6059674563133,Underweight,Male,64.4,2,69,1,벌크업
25,1.71,77.7,26.572278649841,Overweight,Male,66.3,1,91,0,저지방 고단백
25,1.75,100.2,32.7183673469388,Obese Class 1,Male,51.0,4,464,1,저지방 고단백
24,1.77,71.82,22.9244469979891,Normal Weight,Male,90.3,2,167,0,벌크업
24,1.76,69.32,22.3786157024793,Normal Weight,Male,54.2,3,232,1,저지방 고단백
24,1.78,74.32,23.4566342633506,Normal Weight,Male,88.4,2,92,1,벌크업
24,1.759,69.32,22.4040676375311,Normal Weight,Male,89.5,2,144,0,벌크업
24,1.781,74.32,23.430300687808,Normal Weight,Male,63.9,2,103,1,저지방 고단백
24,1.62,125.0,47.6299344612102,Obese Class 3,Female,59.6,3,422,1,저지방 고단백
24,1.76,145.0,46.8104338842975,Obese Class 3,Male,55.3,4,463,0,저지방 고단백
24,1.92,210.0,56.96614583333329,Obese Class 3,Male,99.6,2,448,0,저지방 고단백
24,1.74,58.0,19.1570881226054,Normal Weight,Male,79.5,4,183,0,벌크업
24,1.75,70.0,22.8571428571429,Normal Weight,Male,89.7,2,129,0,벌크업
24,1.76,76.0,24.5351239669421,Normal Weight,Male,53.0,4,135,0,저지방 고단백
24,1.76,75.0,24.2122933884298,Normal Weight,Male,75.8,3,10,1,벌크업
24,1.75,74.0,24.1632653061224,Normal Weight,Male,52.2,4,235,1,저지방 고단백
24,1.75,73.0,23.8367346938776,Normal Weight,Male,75.6,2,8,0,벌크업
24,1.772,78.1,24.8727382050354,Normal Weight,Male,55.3,3,213,0,저지방 고단백
24,1.767,77.0,24.6613942527421,Normal Weight,Male,51.6,4,265,0,저지방 고단백
24,1.76,68.0,21.952479338843,Normal Weight,Male,81.4,2,97,1,벌크업
24,1.66,50.5,18.3263173174626,Underweight,Female,68.1,4,186,0,벌크업
24,1.72,74.8,25.2839372633856,Overweight,Male,86.5,2,115,1,벌크업
24,1.83,128.7,38.4305294275732,Obese Class 2,Male,88.4,2,422,1,저지방 고단백
23,1.76,71.81,23.1824638429752,Normal Weight,Male,75.4,2,18,0,벌크업
23,1.75,69.41,22.6644897959184,Normal Weight,Male,78.0,4,57,0,벌크업
23,1.77,74.21,23.6873184589358,Normal Weight,Male,90.7,2,192,0,벌크업
23,1.749,69.41,22.6904142888479,Normal Weight,Male,52.3,1,178,0,저지방 고단백
23,1.771,74.21,23.6605757927536,Normal Weight,Male,57.3,1,244,1,저지방 고단백
23,1.68,120.0,42.5170068027211,Obese Class 3,Female,82.2,2,462,0,저지방 고단백
23,1.71,140.0,47.877979549263,Obese Class 3,Male,67.5,1,422,0,저지방 고단백
23,1.9,200.0,55.4016620498615,Obese Class 3,Male,96.2,3,479,1,저지방 고단백
23,1.72,56.0,18.9291508923743,Normal Weight,Male,57.1,2,14,1,벌크업
23,1.75,74.0,24.1632653061224,Normal Weight,Male,79.3,1,45,1,벌크업
23,1.75,73.0,23.8367346938776,Normal Weight,Male,61.1,3,98,0,저지방 고단백
23,1.74,72.0,23.7812128418549,Normal Weight,Male,54.2,4,172,0,저지방 고단백
23,1.74,71.0,23.4509182190514,Normal Weight,Male,51.4,3,183,0,저지방 고단백
23,1.753,75.6,24.6012946919453,Normal Weight,Male,65.8,1,61,0,저지방 고단백
23,1.746,74.4,24.4053172100786,Normal Weight,Male,71.9,2,5,0,저지방 고단백
23,1.68,52.1,18.4594671201814,Underweight,Female,76.5,1,177,1,벌크업
23,1.7,75.9,26.2629757785467,Overweight,Male,54.5,1,163,0,저지방 고단백
22,1.75,71.8,23.4448979591837,Normal Weight,Male,64.6,2,37,1,저지방 고단백
22,1.74,69.5,22.9554762848461,Normal Weight,Male,89.5,2,137,0,벌크업
22,1.76,74.1,23.9217458677686,Normal Weight,Male,61.2,1,85,0,저지방 고단백
22,1.739,69.5,22.9818846534249,Normal Weight,Male,53.2,4,130,0,저지방 고단백
22,1.761,74.1,23.8945852161202,Normal Weight,Male,80.2,1,37,1,벌크업
22,1.762,71.901,23.1591770264159,Normal Weight,Male,79.0,1,32,1,벌크업
22,1.738,71.699,23.7363290741974,Normal Weight,Male,51.9,3,166,0,저지방 고단백
22,1.63,95.0,35.7559561895442,Obese Class 2,Female,61.2,2,256,1,저지방 고단백
22,1.66,115.0,41.7331978516476,Obese Class 3,Female,53.6,1,422,1,저지방 고단백
22,1.69,135.0,47.2672525471797,Obese Class 3,Female,57.6,1,496,0,저지방 고단백
22,1.87,190.0,54.3338385427092,Obese Class 3,Male,64.2,3,458,1,저지방 고단백
22,1.7,54.0,18.6851211072664,Normal Weight,Male,55.3,4,11,0,벌크업
22,1.74,72.0,23.7812128418549,Normal Weight,Male,62.7,4,64,0,저지방 고단백
22,1.76,73.0,23.566632231405,Normal Weight,Male,51.8,4,187,1,저지방 고단백
22,1.74,71.0,23.4509182190514,Normal Weight,Male,87.9,1,124,1,벌크업
22,1.73,70.0,23.3886865581877,Normal Weight,Male,50.2,1,232,1,저지방 고단백
22,1.72,69.0,23.3234180638183,Normal Weight,Male,53.6,1,148,0,저지방 고단백
22,1.709,73.0,24.9941708800105,Normal Weight,Male,83.5,1,65,0,벌크업
22,1.702,71.9,24.8204573039805,Normal Weight,Male,63.3,4,55,0,저지방 고단백
22,1.8,80.2,24.7530864197531,Normal Weight,Male,96.0,1,181,1,벌크업
22,1.7,54.8,18.961937716263,Normal Weight,Male,52.0,1,10,1,저지방 고단백
22,1.68,72.0,25.5102040816327,Overweight,Female,50.6,3,204,0,저지방 고단백
22,1.79,120.3,37.5456446428014,Obese Class 2,Male,77.4,4,425,0,저지방 고단백
21,1.74,71.79,23.7118509710662,Normal Weight,Male,50.6,1,141,1,저지방 고단백
21,1.73,69.59,23.2516956797755,Normal Weight,Male,50.0,2,231,1,저지방 고단백
21,1.75,73.99,24.16,Normal Weight,Male,76.6,3,12,0,벌크업
21,1.729,69.59,23.2785995776468,Normal Weight,Male,54.0,1,153,0,저지방 고단백
21,1.751,73.99,24.1324122203483,Normal Weight,Male,55.3,4,137,1,저지방 고단백
21,1.752,71.891,23.421047830529,Normal Weight,Male,71.1,1,12,0,저지방 고단백
21,1.728,71.689,24.0085010502401,Normal Weight,Male,54.9,1,191,1,저지방 고단백
21,1.75,110.0,35.9183673469388,Obese Class 2,Male,51.3,2,407,0,저지방 고단백
21,1.71,110.0,37.6184125029924,Obese Class 2,Male,52.5,3,421,1,저지방 고단백
21,1.73,130.0,43.4361321794915,Obese Class 3,Male,51.8,4,489,0,저지방 고단백
21,1.85,180.0,52.5931336742148,Obese Class 3,Male,95.8,2,463,0,저지방 고단백
21,1.68,52.0,18.4240362811791,Underweight,Female,51.9,1,13,0,저지방 고단백
21,1.73,70.0,23.3886865581877,Normal Weight,Male,55.5,1,66,1,저지방 고단백
21,1.75,71.0,23.1836734693878,Normal Weight,Male,90.4,1,164,0,벌크업
21,1.73,69.0,23.0545624644993,Normal Weight,Male,55.1,1,87,0,저지방 고단백
21,1.72,68.0,22.9853975121687,Normal Weight,Male,61.3,3,61,1,저지방 고단백
21,1.71,67.0,22.9130330700045,Normal Weight,Male,62.6,3,20,1,저지방 고단백
21,1.721,70.5,23.8027632138255,Normal Weight,Male,57.2,3,65,0,저지방 고단백
21,1.715,69.3,23.5616112334146,Normal Weight,Male,81.4,4,85,1,벌크업
21,1.75,57.3,18.7102040816327,Normal Weight,Male,64.9,1,52,1,벌크업
21,1.7,43.4,15.0173010380623,Underweight,Male,73.6,3,230,1,벌크업
21,1.55,37.6,15.6503642039542,Underweight,Female,44.3,4,61,1,벌크업
21,1.69,73.5,25.7343930534645,Overweight,Female,47.3,3,267,0,저지방 고단백
20,1.73,71.78,23.9834274449531,Normal Weight,Male,78.6,3,46,0,벌크업
20,1.72,69.68,23.55327203894,Normal Weight,Male,52.6,4,144,1,저지방 고단백
20,1.74,73.88,24.4021667327256,Normal Weight,Male,62.6,4,84,1,저지방 고단백
20,1.719,69.68,23.5806834675652,Normal Weight,Male,81.5,1,75,1,벌크업
20,1.741,73.88,24.3741424264149,Normal Weight,Male,84.9,1,67,1,벌크업
20,1.742,71.881,23.6874226412757,Normal Weight,Male,52.3,1,193,1,저지방 고단백
20,1.718,71.679,24.2854200067491,Normal Weight,Male,49.3,2,131,0,저지방 고단백
20,1.72,105.0,35.4921579232017,Obese Class 2,Male,53.5,1,433,0,저지방 고단백
20,1.65,105.0,38.5674931129477,Obese Class 2,Female,59.7,1,430,0,저지방 고단백
20,1.78,125.0,39.4520893826537,Obese Class 2,Male,87.8,4,436,1,저지방 고단백
20,1.82,170.0,51.3223040695568,Obese Class 3,Male,88.4,2,492,1,저지방 고단백
20,1.66,50.0,18.1448686311511,Underweight,Female,72.9,2,136,1,벌크업
20,1.72,68.0,22.9853975121687,Normal Weight,Male,69.0,1,4,1,벌크업
20,1.73,69.0,23.0545624644993,Normal Weight,Male,51.0,2,189,1,저지방 고단백
20,1.72,67.0,22.6473769605192,Normal Weight,Male,75.4,3,58,0,벌크업
20,1.7,66.0,22.8373702422145,Normal Weight,Male,86.5,4,166,1,벌크업
20,1.69,65.0,22.7583067819754,Normal Weight,Female,49.2,2,173,0,저지방 고단백
20,1.705,68.9,23.7012065599711,Normal Weight,Male,49.8,3,155,1,저지방 고단백
20,1.697,66.8,23.1959827891364,Normal Weight,Female,52.7,2,67,1,저지방 고단백
20,1.61,44.6,17.2061263068554,Underweight,Female,44.6,2,29,0,균형 식단
20,1.57,41.1,16.6741044261431,Underweight,Female,41.9,2,8,0,벌크업
20,1.56,39.4,16.190006574622,Underweight,Female,65.7,4,216,0,벌크업
20,1.54,34.9,14.7158036768426,Underweight,Female,62.2,1,310,0,벌크업
20,1.51,31.7,13.9028989956581,Underweight,Female,39.6,4,62,1,벌크업
20,1.49,29.4,13.2426467276249,Underweight,Female,43.9,2,97,1,벌크업
20,1.47,27.6,12.772455921144,Underweight,Female,39.2,2,71,1,벌크업
20,1.46,25.9,12.1504972790392,Underweight,Female,43.1,3,161,1,벌크업
20,1.68,72.9,25.8290816326531,Overweight,Female,60.9,2,114,1,저지방 고단백
19,1.751,70.0,22.8310427817864,Normal Weight,Male,57.1,3,96,1,저지방 고단백
19,1.741,68.0,22.4342404574474,Normal Weight,Male,72.8,3,22,1,벌크업
19,1.761,72.0,23.2174107363112,Normal Weight,Male,83.3,3,113,1,벌크업
19,1.74,68.0,22.4600343506408,Normal Weight,Male,77.7,4,52,1,벌크업
19,1.762,72.0,23.191064740434,Normal Weight,Male,65.5,1,38,0,저지방 고단백
19,1.763,70.101,22.5537929243873,Normal Weight,Male,54.7,4,123,1,저지방 고단백
19,1.739,69.899,23.1138238185575,Normal Weight,Male,76.3,2,63,0,벌크업
19,1.68,98.0,34.7222222222222,Obese Class 1,Female,61.8,4,493,0,저지방 고단백
19,1.69,98.0,34.312524071286,Obese Class 1,Female,49.8,2,417,0,저지방 고단백
19,1.75,120.0,39.1836734693878,Obese Class 2,Male,56.8,1,462,0,저지방 고단백
19,1.8,160.0,49.3827160493827,Obese Class 3,Male,95.2,3,448,0,저지방 고단백
19,1.64,48.0,17.8465199286139,Underweight,Female,64.9,3,192,0,벌크업
19,1.71,66.0,22.5710475017954,Normal Weight,Male,53.3,4,92,0,저지방 고단백
19,1.72,67.0,22.6473769605192,Normal Weight,Male,54.0,4,89,0,저지방 고단백
19,1.7,65.0,22.4913494809689,Normal Weight,Male,68.0,2,8,1,벌크업
19,1.69,64.0,22.4081789853297,Normal Weight,Female,49.1,1,89,1,저지방 고단백
19,1.68,63.0,22.3214285714286,Normal Weight,Female,67.6,4,23,0,벌크업
19,1.673,65.4,23.3660803828893,Normal Weight,Female,78.5,2,80,0,벌크업
19,1.661,64.2,23.2699667732422,Normal Weight,Female,62.2,4,14,1,저지방 고단백
19,1.58,41.5,16.6239384713988,Underweight,Female,42.9,4,11,1,벌크업
19,1.6,42.3,16.5234375,Underweight,Female,44.0,2,11,0,벌크업
19,1.59,41.2,16.2968237015941,Underweight,Female,44.2,3,6,1,벌크업
19,1.58,37.0,14.8213427335363,Underweight,Female,45.1,3,48,0,벌크업
19,1.53,33.6,14.3534537998206,Underweight,Female,63.4,4,285,0,벌크업
19,1.5,30.8,13.6888888888889,Underweight,Female,57.2,4,331,1,벌크업
19,1.48,28.7,13.1026296566837,Underweight,Female,47.4,3,142,0,벌크업
19,1.47,26.9,12.4485168216947,Underweight,Female,57.5,2,218,1,벌크업
19,1.69,74.4,26.0495080704457,Overweight,Female,76.5,2,7,1,벌크업
18,1.75,69.2,22.5959183673469,Normal Weight,Male,54.8,4,95,1,저지방 고단백
18,1.74,67.3,22.2288281146783,Normal Weight,Male,56.6,3,80,0,저지방 고단백
18,1.76,71.1,22.9532541322314,Normal Weight,Male,67.1,2,17,1,저지방 고단백
18,1.739,67.3,22.2544005348992,Normal Weight,Male,52.9,4,72,0,저지방 고단백
18,1.761,71.1,22.9271931021073,Normal Weight,Male,63.0,4,42,0,저지방 고단백
18,1.762,69.301,22.3217219107891,Normal Weight,Male,56.1,3,104,1,저지방 고단백
18,1.738,69.099,22.8755854711777,Normal Weight,Male,86.1,4,163,1,벌크업
18,1.59,69.32,27.4198014319054,Overweight,Female,52.2,3,244,1,저지방 고단백
18,1.7,100.0,34.6020761245675,Obese Class 1,Male,48.7,4,480,1,저지방 고단백
18,1.67,100.0,35.8564308508731,Obese Class 2,Female,57.5,3,401,1,저지방 고단백
18,1.72,115.0,38.8723634396971,Obese Class 2,Male,52.4,2,408,0,저지방 고단백
18,1.78,150.0,47.3425072591845,Obese Class 3,Male,81.5,4,476,1,저지방 고단백
18,1.62,46.0,17.5278158817253,Underweight,Female,75.6,4,264,1,벌크업
18,1.7,64.0,22.1453287197232,Normal Weight,Male,59.6,3,16,1,저지방 고단백
18,1.71,65.0,22.2290619335864,Normal Weight,Male,68.3,4,15,1,벌크업
18,1.69,63.0,22.0580511886839,Normal Weight,Female,79.5,1,173,0,벌크업
18,1.68,62.0,21.9671201814059,Normal Weight,Female,48.5,1,69,0,저지방 고단백
18,1.67,61.0,21.8724228190326,Normal Weight,Female,55.5,3,34,0,저지방 고단백
18,1.69,63.8,22.3381534260005,Normal Weight,Female,74.9,4,98,1,벌크업
18,1.684,61.7,21.7570990910681,Normal Weight,Female,69.1,3,41,0,벌크업
18,1.62,43.9,16.727632982777,Underweight,Female,47.0,4,21,1,벌크업
18,1.55,40.0,16.6493236212279,Underweight,Female,52.8,2,113,1,벌크업
18,1.61,41.7,16.0873423093245,Underweight,Female,76.5,4,274,1,벌크업
18,1.57,36.3,14.7267637632358,Underweight,Female,67.3,2,308,0,벌크업
18,1.52,32.9,14.2399584487535,Underweight,Female,56.8,4,140,1,벌크업
18,1.5,30.3,13.4666666666667,Underweight,Female,66.3,2,414,1,벌크업
18,1.48,28.3,12.9200146092038,Underweight,Female,64.5,2,462,1,벌크업
18,1.46,26.6,12.4788890973916,Underweight,Female,35.5,4,52,0,벌크업
18,1.7,72.9,25.2249134948097,Overweight,Male,82.8,1,48,0,벌크업
17,1.65,95.0,34.8943985307622,Obese Class 1,Female,75.9,1,157,1,저지방 고단백
17,1.63,95.0,35.7559561895442,Obese Class 2,Female,43.9,2,474,0,저지방 고단백
17,1.68,110.0,38.9739229024943,Obese Class 2,Female,79.3,4,347,0,저지방 고단백
17,1.75,140.0,45.7142857142857,Obese Class 3,Male,82.1,4,428,1,저지방 고단백
17,1.6,44.0,17.1875,Underweight,Female,76.8,1,212,1,벌크업
17,1.69,61.0,21.3577955953923,Normal Weight,Female,77.7,4,136,1,벌크업
17,1.7,62.0,21.4532871972318,Normal Weight,Male,86.3,3,181,1,벌크업
17,1.68,60.0,21.2585034013605,Normal Weight,Female,61.9,2,10,1,벌크업
17,1.67,59.0,21.1552942020151,Normal Weight,Female,50.2,1,61,0,저지방 고단백
17,1.65,58.0,21.3039485766759,Normal Weight,Female,47.6,1,72,1,저지방 고단백
17,1.638,60.3,22.4744730239236,Normal Weight,Female,53.8,3,61,0,저지방 고단백
17,1.628,59.1,22.2986555910389,Normal Weight,Female,64.9,1,57,0,벌크업
17,1.63,45.2,17.0123075764989,Underweight,Female,44.4,1,11,0,저지방 고단백
17,1.62,44.0,16.765736930346,Underweight,Female,46.4,1,4,0,벌크업
17,1.6,38.9,15.1953125,Underweight,Female,50.9,3,109,0,벌크업
17,1.54,34.1,14.378478664193,Underweight,Female,46.9,2,101,1,벌크업
17,1.51,31.2,13.6836103679663,Underweight,Female,40.9,3,49,0,벌크업
17,1.49,29.0,13.0624746633035,Underweight,Female,45.5,4,199,1,벌크업
17,1.47,27.3,12.6336248785228,Underweight,Female,48.0,1,162,1,벌크업
16,1.6,90.0,35.15625,Obese Class 2,Female,72.1,1,178,0,저지방 고단백
16,1.58,90.0,36.0519147572504,Obese Class 2,Female,49.0,4,434,0,저지방 고단백
16,1.7,105.0,36.3321799307959,Obese Class 2,Male,55.8,2,467,1,저지방 고단백
16,1.72,130.0,43.9426717144402,Obese Class 3,Male,60.6,1,474,0,저지방 고단백
16,1.58,42.0,16.8242268867169,Underweight,Female,44.8,2,3,0,벌크업
16,1.67,58.0,20.7967298935064,Normal Weight,Female,50.5,4,63,0,저지방 고단백
16,1.68,59.0,20.9041950113379,Normal Weight,Female,60.9,2,4,0,벌크업
16,1.66,57.0,20.6851502395123,Normal Weight,Female,71.8,3,101,0,벌크업
16,1.65,56.0,20.5693296602388,Normal Weight,Female,50.1,2,53,1,저지방 고단백
16,1.64,55.0,20.4491374182035,Normal Weight,Female,64.1,3,53,1,벌크업
16,1.652,58.7,21.508890830104,Normal Weight,Female,60.0,4,13,1,벌크업
16,1.642,56.6,20.9927882725235,Normal Weight,Female,74.4,1,180,0,벌크업
16,1.59,42.8,16.9297100589375,Underweight,Female,57.0,1,116,0,벌크업
16,1.58,40.1,16.0631309085083,Underweight,Female,52.9,3,74,1,벌크업
16,1.55,35.7,14.8595213319459,Underweight,Female,67.3,1,258,0,벌크업
16,1.52,32.2,13.9369806094183,Underweight,Female,42.2,4,54,1,벌크업
16,1.49,29.9,13.4678618080267,Underweight,Female,39.7,1,46,0,벌크업
16,1.47,28.0,12.9575639779721,Underweight,Female,36.2,4,34,1,벌크업
16,1.46,26.3,12.3381497466692,Underweight,Female,50.0,4,169,1,벌크업
15,1.55,85.0,35.3798126951093,Obese Class 2,Female,47.9,2,470,0,저지방 고단백
15,1.62,85.0,32.3883554336229,Obese Class 1,Female,66.8,3,163,1,저지방 고단백
15,1.65,100.0,36.7309458218549,Obese Class 2,Female,79.9,3,123,0,저지방 고단백
15,1.7,120.0,41.522491349481,Obese Class 3,Male,80.3,1,497,0,저지방 고단백
