Age,Height,Weight,Bmi,BmiClass,Gender,TargetWeight,ActivityLevel,DaysToGoal,Achieved,GoalType,BMI,TargetBMI,BMR,TDEE,Calorie_Target,user_id,day,preferred_body_part,운동1,운동부위1,운동시간1,소모칼로리1,운동2,운동부위2,운동시간2,소모칼로리2,운동3,운동부위3,운동시간3,소모칼로리3,운동4,운동부위4,운동시간4,소모칼로리4,총 운동시간,하루소모칼로리,breakfast_food_name,breakfast_portion,breakfast_carb,breakfast_protein,breakfast_fat,breakfast_calories,lunch_food_name,lunch_portion,lunch_carb,lunch_protein,lunch_fat,lunch_calories,snack_food_name,snack_portion,snack_carb,snack_protein,snack_fat,snack_calories,dinner_food_name,dinner_portion,dinner_carb,dinner_protein,dinner_fat,dinner_calories,총 식사섭취 칼로리,일일칼로리균형,일일체중변화(kg)
59,1.71,79.32,27.1262952703396,Overweight,Male,50.2,2,315,0,저지방 고단백,27.126295270339593,17.167675524092886,1571.9499999999998,3143.8999999999996,2515.12,6,3,가슴,라잉 플로어 플라이,가슴,30,165.0,암 크로스오버,가슴,30,162.0,해머 벤치 프레스,가슴,30,171.0,클로즈 그립 덤벨 벤치 프레스,가슴,30,168.0,120,666.0,매작과,137.02,90.59,10.29,18.02,565.9,피자_치즈크러스트 피자 (L),172.53,80.8,67.15,44.24,990.33,베이글_블루베리 베이글,133.47,70.38,13.35,9.7,424.43,피자_치즈바이트 피자 (L),154.62,87.47,46.08,35.02,848.85,2829.51,-980.3899999999994,-0.12732337662337656
59,1.71,79.32,27.1262952703396,Overweight,Male,50.2,2,315,0,저지방 고단백,27.126295270339593,17.167675524092886,1571.9499999999998,3143.8999999999996,2515.12,6,4,어깨,플랭크 레터럴 레이즈,어깨,30,165.0,원 암 랜드마인 프레스,어깨,30,177.0,벤트 오버 레터럴 레이즈 머신,어깨,30,165.0,덤벨 익스터널 로테이션,어깨,30,162.0,120,669.0,피자_치즈크러스트 피자 (L),98.59,46.17,38.37,25.28,565.9,피자_고르곤졸라 피자 (L),278.97,152.73,61.96,62.71,990.33,피자_치즈 피자 오리지널 (M),135.6,59.13,31.45,21.53,424.43,비스킷/쿠키/크래커_그릭요거트그래놀라바,197.87,141.34,11.3,25.45,848.85,2829.51,-983.3899999999994,-0.12771298701298694
59,1.71,79.32,27.1262952703396,Overweight,Male,50.2,2,315,0,저지방 고단백,27.126295270339593,17.167675524092886,1571.9499999999998,3143.8999999999996,2515.12,6,5,등,짐볼 백 익스텐션,등,30,114.0,시티드 로우,등,30,180.0,스탠딩 등 스트레칭,등,30,99.0,해머 스트렝스 MTS 원 암 프론트 풀다운,등,30,186.0,120,579.0,피자_치즈바이트 피자 (L),103.08,58.31,30.72,23.35,565.9,피자_고르곤졸라 피자 (L),278.97,152.73,61.96,62.71,990.33,번_플레이번 바닐라,123.74,66.84,11.38,11.38,424.43,비스킷/쿠키/크래커_약과 쿠키,187.8,147.35,8.68,23.12,848.85,2829.51,-893.3899999999994,-0.11602467532467525
59,1.71,79.32,27.1262952703396,Overweight,Male,50.2,2,315,0,저지방 고단백,27.126295270339593,17.167675524092886,1571.9499999999998,3143.8999999999996,2515.12,6,6,하체,케이블 백 런지,하체,30,195.0,케틀벨 스모 데드리프트 하이풀,하체,30,210.0,짐볼 스플릿 스쿼트,하체,30,210.0,케이블 덩키 킥,하체,30,168.0,120,783.0,피자_아메리칸 미트볼 피자,116.2,64.45,31.28,20.11,565.9,스무디_쿠키 프라페,952.24,990.33,14.57,43.33,990.33,피자_고르곤졸라 피자 (L),119.56,65.46,26.55,26.88,424.43,비스킷/쿠키/크래커_약과 쿠키,187.8,147.35,8.68,23.12,848.85,2829.51,-1097.3899999999994,-0.14251818181818174
59,1.71,79.32,27.1262952703396,Overweight,Male,50.2,2,315,0,저지방 고단백,27.126295270339593,17.167675524092886,1571.9499999999998,3143.8999999999996,2515.12,6,7,,줌바 댄스,스포츠,30,180.0,족구,스포츠,30,180.0,에어 바이크,유산소,30,270.0,박스 점프,하체,30,189.0,120,819.0,비스킷/쿠키/크래커_그릭요거트그래놀라바,131.91,94.22,7.53,16.96,565.9,크로플_생크림 애플잼 크로플,216.7,197.2,8.67,15.17,990.33,피자_치즈 피자 오리지널 (M),135.6,59.13,31.45,21.53,424.43,츄러스_오리지널 링츄,186.56,130.59,17.05,28.79,848.85,2829.51,-1133.3899999999994,-0.1471935064935064
59,1.7,73.32,25.3702422145329,Overweight,Male,79.2,4,57,1,벌크업,25.370242214532873,27.404844290657444,1505.6999999999998,6022.799999999999,4818.24,7,1,하체,TRX 스프린터 스타트,하체,22,140.8,시티드 레그 프레스,하체,22,129.8,힙 글루트 머신,하체,22,143.0,박스 스쿼트,하체,22,143.0,88,556.6,피자_아메리칸 미트볼 피자,222.61,123.46,59.93,38.53,1084.1,머핀_휘낭시에 오레오,336.98,235.11,23.52,94.05,1897.18,피자_치즈바이트 피자 (L),148.1,83.78,44.13,33.55,813.08,머핀_게랑트쇼콜라 (L),303.39,188.1,14.26,90.71,1626.16,5420.5199999999995,-1158.88,-0.1505038961038961
59,1.7,73.32,25.3702422145329,Overweight,Male,79.2,4,57,1,벌크업,25.370242214532873,27.404844290657444,1505.6999999999998,6022.799999999999,4818.24,7,2,가슴,밴드 체스트 플라이,가슴,22,116.6,스미스 머신 벤치 프레스,가슴,22,123.19999999999999,중량 딥스,가슴,22,127.6,플레이트 로드 플라이 머신,가슴,22,121.0,88,488.4,피자_고르곤졸라 피자 (L),305.38,167.2,67.83,68.65,1084.1,머핀_휘낭시에 소보로,360.68,234.88,25.18,92.26,1897.18,스무디_쿠키 프라페,781.81,813.08,11.96,35.57,813.08,머핀_게랑트쇼콜라 (L),303.39,188.1,14.26,90.71,1626.16,5420.5199999999995,-1090.6799999999994,-0.14164675324675316
59,1.7,73.32,25.3702422145329,Overweight,Male,79.2,4,57,1,벌크업,25.370242214532873,27.404844290657444,1505.6999999999998,6022.799999999999,4818.24,7,3,등,해머 스트렝스 원 암 프론트 랫 풀다운,등,22,134.2,투웨이 로우,등,22,134.2,폼롤러 롬보이드,등,22,81.4,패러럴 그립 친 업,등,22,123.19999999999999,88,472.99999999999994,피자_치즈바이트 피자 (L),197.47,111.71,58.85,44.73,1084.1,머핀_휘낭시에 약과,331.68,239.1,23.15,84.84,1897.18,비스킷/쿠키/크래커_현미누룽지칩,201.76,176.19,16.14,4.7,813.08,머핀_게랑트쇼콜라 (L),303.39,188.1,14.26,90.71,1626.16,5420.5199999999995,-1075.2799999999997,-0.1396467532467532
59,1.7,73.32,25.3702422145329,Overweight,Male,79.2,4,57,1,벌크업,25.370242214532873,27.404844290657444,1505.6999999999998,6022.799999999999,4818.24,7,4,하체,케이블 루마니안 데드리프트,하체,22,145.2,힙 쓰러스트,하체,22,147.4,스탠딩 레그 컬,하체,22,118.80000000000001,스미스 머신 힙 쓰러스트,하체,22,147.4,88,558.8000000000001,크로플_생크림 애플잼 크로플,237.22,215.87,9.49,16.61,1084.1,머핀_휘낭시에 소보로,360.68,234.88,25.18,92.26,1897.18,츄러스_오리지널 링츄,178.7,125.09,16.33,27.57,813.08,스무디_쿠키 프라페,1563.61,1626.16,23.92,71.14,1626.16,5420.5199999999995,-1161.08,-0.1507896103896104
59,1.7,73.32,25.3702422145329,Overweight,Male,79.2,4,57,1,벌크업,25.370242214532873,27.404844290657444,1505.6999999999998,6022.799999999999,4818.24,7,5,등,Panatta 슈퍼 로잉,등,22,140.8,점프 풀 업,등,22,127.6,해머 스트렝스 MTS 프론트 풀다운,등,22,138.6,어깨/등 스트레칭,등,22,72.6,88,479.6,스무디_쿠키 프라페,1042.41,1084.1,15.95,47.43,1084.1,피자_아메리칸 미트볼 피자,389.57,216.05,104.87,67.43,1897.18,약과,203.78,172.99,8.56,9.68,813.08,피자_고르곤졸라 피자 (L),458.07,250.79,101.74,102.97,1626.16,5420.5199999999995,-1081.88,-0.14050389610389613
59,1.7,73.32,25.3702422145329,Overweight,Male,79.2,4,57,1,벌크업,25.370242214532873,27.404844290657444,1505.6999999999998,6022.799999999999,4818.24,7,6,,족구,스포츠,22,132.0,제자리 걸음,유산소,22,110.0,에어 바이크,유산소,22,198.0,등산,스포츠,22,143.0,88,583.0,스무디_쿠키 프라페,1042.41,1084.1,15.95,47.43,1084.1,머핀_휘낭시에 소시지,284.44,158.74,33.08,112.44,1897.18,비스킷/쿠키/크래커_현미누룽지칩,201.76,176.19,16.14,4.7,813.08,머핀_휘낭시에 로투스,303.95,204.99,21.22,77.75,1626.16,5420.5199999999995,-1185.2799999999997,-0.1539324675324675
59,1.7,73.32,25.3702422145329,Overweight,Male,79.2,4,57,1,벌크업,25.370242214532873,27.404844290657444,1505.6999999999998,6022.799999999999,4818.24,7,7,,박스 점프,하체,22,138.6,밸리 댄스,스포츠,22,110.0,훌라후프,유산소,22,143.0,트레드밀 러닝,유산소,22,220.0,88,611.6,머핀_휘낭시에 오레오,192.56,134.35,13.44,53.74,1084.1,피자_치즈바이트 피자 (L),345.57,195.49,102.98,78.27,1897.18,크로플_생크림 애플잼 크로플,177.92,161.9,7.12,12.45,813.08,머핀_휘낭시에 약과,284.29,204.95,19.84,72.72,1626.16,5420.5199999999995,-1213.88,-0.15764675324675326
59,1.72,85.32,28.8399134667388,Overweight,Male,74.9,4,108,1,저지방 고단백,28.83991346673878,25.317739318550572,1638.1999999999998,6552.799999999999,5242.24,8,1,가슴,원 암 가슴 스트레칭,가슴,28,98.0,케이블 체스트 프레스,가슴,28,156.79999999999998,닐링 코브라 푸쉬업,가슴,28,134.4,밴드 체스트 플라이,가슴,28,148.4,112,537.6,피자_치즈바이트 피자 (L),214.85,121.54,64.02,48.66,1179.5,스무디_쿠키 프라페,1984.74,2064.13,30.37,90.31,2064.13,피자_고르곤졸라 피자 (L),249.19,136.43,55.35,56.02,884.63,머핀_휘낭시에 소시지,265.26,148.04,30.85,104.86,1769.26,5897.52,-1192.8799999999992,-0.15491948051948043
59,1.72,85.32,28.8399134667388,Overweight,Male,74.9,4,108,1,저지방 고단백,28.83991346673878,25.317739318550572,1638.1999999999998,6552.799999999999,5242.24,8,2,가슴,오버헤드 가슴 스트레칭,가슴,28,98.0,와이드 푸쉬업,가슴,28,151.20000000000002,로테이팅 푸쉬업,가슴,28,159.6,바벨 풀오버,가슴,28,159.6,112,568.4,머핀_휘낭시에 소보로,224.24,146.03,15.65,57.36,1179.5,머핀_휘낭시에 소시지,309.47,172.71,35.99,122.33,2064.13,크로플_생크림 애플잼 크로플,193.57,176.15,7.74,13.55,884.63,피자_치즈바이트 피자 (L),322.27,182.31,96.04,72.99,1769.26,5897.52,-1223.6799999999985,-0.15891948051948032
59,1.72,85.32,28.8399134667388,Overweight,Male,74.9,4,108,1,저지방 고단백,28.83991346673878,25.317739318550572,1638.1999999999998,6552.799999999999,5242.24,8,3,하체,슬레드 드래그,하체,28,196.0,덤벨 워킹 런지,하체,28,173.6,덤벨 백 런지,하체,28,168.0,덤벨 내로우 스쿼트,하체,28,176.4,112,714.0,크로플_생크림 애플잼 크로플,258.1,234.87,10.32,18.07,1179.5,피자_치즈크러스트 피자 (L),359.6,168.4,139.96,92.2,2064.13,스무디_쿠키 프라페,850.6,884.63,13.01,38.7,884.63,피자_아메리칸 미트볼 피자,363.3,201.48,97.8,62.89,1769.26,5897.52,-1369.2799999999988,-0.17782857142857128
59,1.72,85.32,28.8399134667388,Overweight,Male,74.9,4,108,1,저지방 고단백,28.83991346673878,25.317739318550572,1638.1999999999998,6552.799999999999,5242.24,8,4,가슴,벤치 케이블 플라이,가슴,28,154.0,케이블 벤치 프레스,가슴,28,151.20000000000002,푸쉬업 플러스,가슴,28,156.79999999999998,라잉 플로어 플라이,가슴,28,154.0,112,616.0,머핀_휘낭시에 오레오,209.5,146.17,14.62,58.47,1179.5,머핀_휘낭시에 로투스,385.82,260.2,26.93,98.69,2064.13,피자_치즈바이트 피자 (L),161.13,91.15,48.02,36.5,884.63,머핀_휘낭시에 소시지,265.26,148.04,30.85,104.86,1769.26,5897.52,-1271.2799999999988,-0.16510129870129855
59,1.72,85.32,28.8399134667388,Overweight,Male,74.9,4,108,1,저지방 고단백,28.83991346673878,25.317739318550572,1638.1999999999998,6552.799999999999,5242.24,8,5,등,폼롤러 롬보이드,등,28,103.60000000000001,바벨 백 익스텐션,등,28,126.0,백 랫 풀다운,등,28,159.6,인클라인 로우,등,28,168.0,112,557.2,피자_아메리칸 미트볼 피자,242.2,134.32,65.2,41.92,1179.5,피자_치즈크러스트 피자 (L),359.6,168.4,139.96,92.2,2064.13,스무디_쿠키 프라페,850.6,884.63,13.01,38.7,884.63,머핀_휘낭시에 소시지,265.26,148.04,30.85,104.86,1769.26,5897.52,-1212.4799999999987,-0.1574649350649349
59,1.72,85.32,28.8399134667388,Overweight,Male,74.9,4,108,1,저지방 고단백,28.83991346673878,25.317739318550572,1638.1999999999998,6552.799999999999,5242.24,8,6,,점핑,스포츠,28,162.4,터치다운,유산소,28,218.4,싸이클,유산소,28,224.0,산책,스포츠,28,84.0,112,688.8,크로플_생크림 애플잼 크로플,258.1,234.87,10.32,18.07,1179.5,머핀_휘낭시에 로투스,385.82,260.2,26.93,98.69,2064.13,약과,221.71,188.21,9.31,10.53,884.63,피자_아메리칸 미트볼 피자,363.3,201.48,97.8,62.89,1769.26,5897.52,-1344.079999999999,-0.17455584415584402
59,1.72,85.32,28.8399134667388,Overweight,Male,74.9,4,108,1,저지방 고단백,28.83991346673878,25.317739318550572,1638.1999999999998,6552.799999999999,5242.24,8,7,등,티 바 로우 머신,등,28,179.20000000000002,해머 스트렝스 MTS 원 암 로우,등,28,179.20000000000002,원 암 와이드 풀다운 머신,등,28,165.20000000000002,픽스드 풀다운,등,28,156.79999999999998,112,680.4,머핀_휘낭시에 약과,206.21,148.65,14.39,52.75,1179.5,머핀_휘낭시에 로투스,385.82,260.2,26.93,98.69,2064.13,피자_아메리칸 미트볼 피자,181.65,100.74,48.9,31.44,884.63,머핀_게랑트쇼콜라 (L),330.09,204.65,15.51,98.7,1769.26,5897.52,-1335.6799999999985,-0.17346493506493488
59,1.46,36.0,16.8887220866954,Underweight,Female,35.2,3,14,1,저지방 고단백,16.88872208669544,16.513417151435544,816.5,2449.5,1959.6000000000001,9,1,,덤벨 워킹 런지,하체,15,93.0,스탠딩 킥 백,하체,15,82.5,인클라인 로우,등,15,90.0,덤벨 해머 컬,이두,15,81.0,60,346.5,매작과,130.48,86.26,9.8,17.16,538.89,크로플_생크림 애플잼 크로플,206.36,187.79,8.25,14.45,943.06,베이글_깜빠뉴 베이글,123.22,64.97,13.44,10.08,404.17,스무디_쿠키 프라페,777.25,808.34,11.89,35.36,808.34,2694.46,-101.53999999999996,-0.013187012987012981
59,1.46,36.0,16.8887220866954,Underweight,Female,35.2,3,14,1,저지방 고단백,16.88872208669544,16.513417151435544,816.5,2449.5,1959.6000000000001,9,2,등,스위밍 (필라테스),등,15,60.0,원 암 케이블 하이 로우,등,15,87.0,고릴라 로우,등,15,97.5,케틀벨 데드리프트,등,15,112.5,60,357.0,피자_아메리칸 미트볼 피자,110.66,61.37,29.79,19.15,538.89,머핀_휘낭시에 약과,164.87,118.85,11.51,42.17,943.06,바게트_마늘모닝바게뜨,124.74,64.74,10.69,10.69,404.17,피자_치즈바이트 피자 (L),147.24,83.29,43.88,33.35,808.34,2694.46,-112.03999999999996,-0.014550649350649345
59,1.46,36.0,16.8887220866954,Underweight,Female,35.2,3,14,1,저지방 고단백,16.88872208669544,16.513417151435544,816.5,2449.5,1959.6000000000001,9,3,가슴,플레이트 로드 플라이 머신,가슴,15,82.5,바벨 풀오버,가슴,15,85.5,해머 스트렝스 MTS 인클라인 프레스,가슴,15,85.5,핸드 릴리즈 푸쉬업,가슴,15,81.0,60,334.5,매작과,130.48,86.26,9.8,17.16,538.89,피자_치즈크러스트 피자 (L),164.3,76.94,63.94,42.13,943.06,베이글_베이글 크랜베리·호두,141.32,67.3,18.84,8.07,404.17,피자_치즈바이트 피자 (L),147.24,83.29,43.88,33.35,808.34,2694.46,-89.53999999999996,-0.011628571428571424
59,1.46,36.0,16.8887220866954,Underweight,Female,35.2,3,14,1,저지방 고단백,16.88872208669544,16.513417151435544,816.5,2449.5,1959.6000000000001,9,4,어깨,암 써클링 어깨 스트레칭,어깨,15,52.5,벤트 오버 레터럴 레이즈,어깨,15,82.5,플레이트 프론트 로테이션 레이즈,어깨,15,82.5,원 암 덤벨 프론트 레이즈,어깨,15,84.0,60,301.5,크로플_매력무엇 돼지바 크로플,143.7,97.0,7.19,13.18,538.89,비스킷/쿠키/크래커_약과 쿠키,208.64,163.7,9.64,25.68,943.06,모닝빵,128.72,67.15,12.23,9.56,404.17,스무디_쿠키 프라페,777.25,808.34,11.89,35.36,808.34,2694.46,-56.539999999999964,-0.007342857142857138
59,1.46,36.0,16.8887220866954,Underweight,Female,35.2,3,14,1,저지방 고단백,16.88872208669544,16.513417151435544,816.5,2449.5,1959.6000000000001,9,5,어깨,아놀드 프레스,어깨,15,90.0,스미스 머신 비하인드 넥 프레스,어깨,15,87.0,숄더 프레스 머신,어깨,15,88.5,맨몸 오버헤드 프레스,어깨,15,78.0,60,343.5,소보로빵,136.08,81.95,12.27,18.03,538.89,피자_고르곤졸라 피자 (L),265.65,145.44,59.0,59.72,943.06,베이글_베이글 크랜베리·호두,141.32,67.3,18.84,8.07,404.17,크로플_생크림 애플잼 크로플,176.88,160.96,7.08,12.38,808.34,2694.46,-98.53999999999996,-0.012797402597402592
59,1.46,36.0,16.8887220866954,Underweight,Female,35.2,3,14,1,저지방 고단백,16.88872208669544,16.513417151435544,816.5,2449.5,1959.6000000000001,9,6,가슴,로테이팅 푸쉬업,가슴,15,85.5,잭해머 푸쉬다운,가슴,15,84.0,해머 스트렝스 MTS 인클라인 프레스,가슴,15,85.5,링 푸쉬업,가슴,15,85.5,60,340.5,츄러스_쫀듸기,155.3,104.55,10.87,8.53,538.89,피자_치즈바이트 피자 (L),171.78,97.17,51.19,38.91,943.06,피자_골드베이컨 피자 (L),106.92,48.1,18.34,15.4,404.17,약과,202.59,171.98,8.51,9.62,808.34,2694.46,-95.53999999999996,-0.012407792207792203
59,1.46,36.0,16.8887220866954,Underweight,Female,35.2,3,14,1,저지방 고단백,16.88872208669544,16.513417151435544,816.5,2449.5,1959.6000000000001,9,7,어깨,케틀벨 헤드 로테이션,어깨,15,57.0,원 암 덤벨 오버헤드 프레스,어깨,15,84.0,덤벨 큐반 프레스,어깨,15,79.5,원 암 덤벨 숄더프레스,어깨,15,84.0,60,304.5,비스킷/쿠키/크래커_그릭요거트그래놀라바,125.62,89.73,7.17,16.15,538.89,피자_치즈바이트 피자 (L),171.78,97.17,51.19,38.91,943.06,피자_골드베이컨 피자 (L),106.92,48.1,18.34,15.4,404.17,비스킷/쿠키/크래커_현미누룽지칩,200.58,175.17,16.05,4.67,808.34,2694.46,-59.539999999999964,-0.007732467532467527
59,1.83,104.7,31.2639971333871,Obese Class 1,Male,80.7,1,222,1,저지방 고단백,31.26399713338708,24.097464839200928,1900.75,1900.75,1520.6000000000001,10,1,,제이콥스 래더,유산소,30,285.0,스텝퍼,유산소,30,240.0,줄넘기 2단 뛰기,유산소,30,300.0,TRX 스프린터 스타트,하체,30,192.0,120,1017.0,팥빵_호두과자,132.61,57.46,19.89,4.42,342.14,츄러스_오리지널 링츄,131.59,92.11,12.03,20.3,598.74,피자_페퍼로니 피자 (L),91.97,29.97,13.72,8.19,256.6,매작과,124.26,82.15,9.33,16.34,513.2,1710.68,-1207.07,-0.15676233766233766
59,1.83,104.7,31.2639971333871,Obese Class 1,Male,80.7,1,222,1,저지방 고단백,31.26399713338708,24.097464839200928,1900.75,1900.75,1520.6000000000001,10,2,,추천 유산소운동,유산소,30,210.0,스위머 킥스,등,30,120.0,제자리 뛰기,유산소,30,210.0,줌바 댄스,스포츠,30,180.0,120,720.0,프레즐_햄치즈 프레첼,120.05,49.7,14.29,9.6,342.14,매작과,144.97,95.84,10.89,19.06,598.74,피자_치즈 피자 (L),89.72,27.28,15.55,8.32,256.6,깨찰빵_쫀득쫀득한찰깨빵 (2개입),137.59,87.56,5.01,17.51,513.2,1710.68,-910.0699999999999,-0.11819090909090908
59,1.83,104.7,31.2639971333871,Obese Class 1,Male,80.7,1,222,1,저지방 고단백,31.26399713338708,24.097464839200928,1900.75,1900.75,1520.6000000000001,10,3,등,플랭크 암 리프트,등,30,120.0,링 하이 로우,등,30,186.0,오버헤드 등 스트레칭,등,30,102.0,어퍼 백 머신,등,30,174.0,120,582.0,프레즐_햄치즈 프레첼,120.05,49.7,14.29,9.6,342.14,피자_아메리칸 미트볼 피자,122.94,68.18,33.1,21.28,598.74,프레즐_콘 프레즐,106.03,34.15,13.76,7.14,256.6,피자_치즈바이트 피자 (L),93.48,52.88,27.86,21.17,513.2,1710.68,-772.0699999999999,-0.10026883116883116
59,1.83,104.7,31.2639971333871,Obese Class 1,Male,80.7,1,222,1,저지방 고단백,31.26399713338708,24.097464839200928,1900.75,1900.75,1520.6000000000001,10,4,등,밴드 로우,등,30,150.0,클로즈 그립 케이블 랫 풀 다운,등,30,165.0,해머 스트렝스 MTS 원 암 D Y 로우,등,30,195.0,바를 이용한 등 스트레칭,등,30,102.0,120,612.0,피자_치즈 피자 (L),107.93,47.19,15.13,10.32,342.14,매작과,144.97,95.84,10.89,19.06,598.74,피자_치즈 피자 오리지널 (L),98.69,33.41,13.14,6.24,256.6,츄러스_레인보우 초코 링츄,138.7,82.38,9.31,16.08,513.2,1710.68,-802.0699999999999,-0.10416493506493506
59,1.83,104.7,31.2639971333871,Obese Class 1,Male,80.7,1,222,1,저지방 고단백,31.26399713338708,24.097464839200928,1900.75,1900.75,1520.6000000000001,10,5,등,Panatta 슈퍼 로잉,등,30,192.0,백 랫 풀다운,등,30,171.0,덤벨 로우,등,30,180.0,밴드 어시스트 풀 업,등,30,159.0,120,702.0,피자_콤비네이션 피자,135.77,57.85,20.05,7.71,342.14,매작과,144.97,95.84,10.89,19.06,598.74,피자_스테이크 피자 (L),89.41,27.69,15.93,9.12,256.6,깨찰빵_쫀득쫀득한찰깨빵 (2개입),137.59,87.56,5.01,17.51,513.2,1710.68,-892.0699999999999,-0.11585324675324675
59,1.83,104.7,31.2639971333871,Obese Class 1,Male,80.7,1,222,1,저지방 고단백,31.26399713338708,24.097464839200928,1900.75,1900.75,1520.6000000000001,10,6,등,와이드 그립 시티드 케이블 로우,등,30,183.0,플레이트 백 익스텐션,등,30,129.0,버티컬 트랙션,등,30,174.0,해머 스트렝스 와이드 풀다운,등,30,183.0,120,669.0,피자_복성로 불고기 피자,87.5,36.44,17.77,14.0,342.13,피자_치즈크러스트 피자 (L),104.31,48.85,40.6,26.74,598.74,피자_치즈 피자 오리지널 (L),98.69,33.41,13.14,6.24,256.6,츄러스_레인보우 초코 링츄,138.7,82.38,9.31,16.08,513.2,1710.67,-859.0799999999999,-0.11156883116883116
